"ID","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","Highway_MPG","City_MPG","Age","Popularity","MSRP"
5757,"Honda","HR-V",2016,"regular_unleaded",141,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",32,27,1,2202,9.96716632919931
3789,"Mitsubishi","Eclipse",2012,"regular_unleaded",162,4,"automatic","front_wheel_drive",2,"Hatchback","Compact","Sedan",28,20,5,436,10.1145180359665
174,"Mercedes-Benz","300-Class",1991,"regular_unleaded",217,6,"automatic","rear_wheel_drive",2,"Luxury","Midsize","Coupe",22,15,26,617,7.68662133494462
2671,"Chevrolet","C/K_2500_Series",1998,"regular_unleaded",230,8,"manual","rear_wheel_drive",2,"Unknown","Large","Pickup",17,13,19,1385,7.89989532313973
9384,"GMC","Sierra_1500",2017,"regular_unleaded",355,8,"automatic","rear_wheel_drive",4,"Unknown","Large","Pickup",23,16,0,549,10.7041429408114
1228,"Honda","Accord",2015,"regular_unleaded",185,4,"manual","front_wheel_drive",4,"Unknown","Midsize","Sedan",34,24,2,2202,10.0035591062603
1985,"Chevrolet","Bolt_EV",2017,"electric",200,4,"direct_drive","front_wheel_drive",4,"Hatchback","Compact","Sedan",110,128,0,1385,10.5083498182285
10351,"GMC","Terrain",2016,"regular_unleaded",182,4,"automatic","front_wheel_drive",4,"Crossover","Compact","SUV",32,22,1,549,10.0847668997516
1183,"Hyundai","Accent",2015,"regular_unleaded",137,4,"automatic","front_wheel_drive",4,"Hatchback","Compact","Sedan",37,26,2,1439,9.69245783160543
4787,"Ford","Focus",2016,"flex-fuel",160,4,"manual","front_wheel_drive",4,"Flex_Fuel","Compact","Sedan",36,26,1,5657,9.82633649334771
3676,"Mercedes-Benz","E-Class",2015,"premium_unleaded",302,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",29,20,2,617,10.864751650053
7394,"Mitsubishi","Outlander",2017,"regular_unleaded",166,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",29,24,0,436,10.1264310838477
11761,"Nissan","Xterra",2015,"regular_unleaded",261,6,"automatic","four_wheel_drive",4,"Unknown","Midsize","SUV",20,15,2,2009,10.1546353002599
486,"Toyota","4Runner",2014,"regular_unleaded",270,6,"automatic","rear_wheel_drive",4,"Unknown","Midsize","SUV",23,17,3,2031,10.3987933646441
9127,"Toyota","Sequoia",2016,"flex-fuel",381,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","SUV",17,13,1,2031,11.083372561333
4037,"Suzuki","Equator",2010,"regular_unleaded",261,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",19,15,7,481,10.3385114628858
5572,"Lexus","GS_350",2015,"premium_unleaded",306,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",29,19,2,454,10.7913788098886
2212,"Toyota","Camry_Hybrid",2017,"regular_unleaded",200,4,"automatic","front_wheel_drive",4,"Hybrid","Midsize","Sedan",37,40,0,2031,10.3136084721805
3690,"Mercedes-Benz","E-Class",2016,"premium_unleaded",302,6,"automatic","all_wheel_drive",4,"Luxury,Performance","Midsize","Wagon",27,20,1,617,11.0004317841035
5922,"Acura","Integra",1999,"regular_unleaded",170,4,"manual","front_wheel_drive",4,"Luxury,Performance","Compact","Sedan",28,22,18,204,8.12592680270789
7007,"Mazda","MPV",2006,"regular_unleaded",200,6,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",23,16,11,586,10.0410732154887
9682,"Mercedes-Benz","SLK-Class",2016,"premium_unleaded",416,8,"automatic","rear_wheel_drive",2,"Factory_Tuner,Luxury,High-Performance","Compact","Convertible",28,19,1,617,11.1927202008129
7158,"Lincoln","Navigator",2016,"regular_unleaded",380,6,"automatic","four_wheel_drive",4,"Luxury","Large","SUV",20,15,1,61,11.1090091568519
10204,"Toyota","Tacoma",2016,"regular_unleaded",278,6,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",24,19,1,2031,10.345766633767
715,"Mazda","6",2016,"regular_unleaded",184,4,"manual","front_wheel_drive",4,"Unknown","Midsize","Sedan",37,25,1,586,10.0835148127767
5988,"Lexus","IS_350",2015,"premium_unleaded",306,6,"automatic","all_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",26,19,2,454,10.6525423650344
7990,"Audi","R8",2015,"premium_unleaded",525,10,"automated_manual","all_wheel_drive",2,"Luxury,High-Performance","Compact","Convertible",22,13,2,3105,12.0731125182739
6466,"Land_Rover","LR4",2014,"premium_unleaded",340,6,"automatic","four_wheel_drive",4,"Luxury","Midsize","SUV",19,14,3,258,10.907789161733
6184,"GMC","Jimmy",2001,"regular_unleaded",190,6,"automatic","four_wheel_drive",4,"Unknown","Midsize","SUV",18,14,16,549,10.4317600899058
11167,"Aston_Martin","V8_Vantage",2016,"premium_unleaded",430,8,"manual","rear_wheel_drive",2,"Exotic,High-Performance","Compact","Convertible",19,13,1,259,11.910324798666
3466,"Dodge","Dakota",2009,"regular_unleaded",210,6,"automatic","four_wheel_drive",4,"Flex_Fuel","Compact","Pickup",18,14,8,1851,10.19653023123
6729,"Nissan","Maxima",2014,"premium_unleaded",290,6,"automatic","front_wheel_drive",4,"Performance","Midsize","Sedan",26,19,3,2009,10.3510538366629
3365,"Mazda","CX-5",2015,"regular_unleaded",155,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",31,25,2,586,10.0939012792274
2752,"Chevrolet","Cobalt",2010,"premium_unleaded",260,4,"manual","front_wheel_drive",2,"Factory_Tuner,High-Performance","Compact","Coupe",30,22,7,1385,10.107855948524
9699,"Acura","SLX",1999,"regular_unleaded",215,6,"automatic","four_wheel_drive",4,"Luxury","Midsize","SUV",18,13,18,204,7.98412195870293
167,"Mercedes-Benz","300-Class",1991,"regular_unleaded",177,6,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Wagon",20,15,26,617,7.60090245954208
10538,"Volkswagen","Touareg",2015,"premium_unleaded",280,6,"automatic","all_wheel_drive",4,"Crossover,Performance","Midsize","SUV",23,17,2,873,10.9801950058162
2871,"Bentley","Continental_GT",2016,"premium_unleaded",521,8,"automatic","all_wheel_drive",2,"Exotic,Factory_Tuner,Luxury,High-Performance","Midsize","Convertible",24,14,1,520,12.3536302098878
8980,"Hyundai","Santa_Fe_Sport",2017,"regular_unleaded",265,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",26,19,0,1439,10.4178070655564
9964,"Cadillac","SRX",2014,"regular_unleaded",308,6,"automatic","front_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",24,17,3,1624,10.7819725696744
11263,"Chevrolet","Venture",2004,"regular_unleaded",185,6,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",24,17,13,1385,9.97464474685246
11215,"Mitsubishi","Vanwagon",1990,"regular_unleaded",107,4,"automatic","rear_wheel_drive",3,"Unknown","Compact","Minivan",19,16,27,436,7.60090245954208
811,"Saab","9-3_Griffin",2012,"flex-fuel",220,4,"automatic","front_wheel_drive",2,"Flex_Fuel,Luxury","Compact","Convertible",28,18,5,376,10.6937614438268
10914,"Hyundai","Tucson",2016,"regular_unleaded",175,4,"automated_manual","front_wheel_drive",4,"Crossover","Compact","SUV",30,25,1,1439,10.3056137593788
7895,"Maserati","Quattroporte",2017,"premium_unleaded",404,6,"automatic","all_wheel_drive",4,"Exotic,Luxury,High-Performance","Large","Sedan",23,16,0,238,11.6036798282387
1541,"Cadillac","ATS",2015,"premium_unleaded",272,4,"automatic","rear_wheel_drive",4,"Luxury,Performance","Compact","Sedan",30,21,2,1624,10.6610169920253
7363,"Mitsubishi","Outlander_Sport",2016,"regular_unleaded",148,4,"automatic","four_wheel_drive",4,"Crossover","Compact","SUV",29,23,1,436,10.0076223172681
1901,"Volkswagen","Beetle",2015,"premium_unleaded",210,4,"automated_manual","front_wheel_drive",2,"Hatchback,Performance","Compact","Sedan",30,24,2,873,10.1867850266701
2526,"Chevrolet","City_Express",2016,"regular_unleaded",131,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",26,24,1,1385,9.99675018299582
9097,"Nissan","Sentra",2016,"regular_unleaded",130,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",38,29,1,2009,9.82822506803558
9001,"Hyundai","Santa_Fe",2017,"regular_unleaded",290,6,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",25,18,0,1439,10.3352699689617
4719,"Honda","Fit",2016,"regular_unleaded",130,4,"manual","front_wheel_drive",4,"Hatchback","Compact","Sedan",37,29,1,2202,9.67344525953076
11074,"Chevrolet","Uplander",2006,"regular_unleaded",201,6,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",23,16,11,1385,9.86526633971593
8364,"Ford","Ranger",2011,"regular_unleaded",207,6,"manual","four_wheel_drive",4,"Unknown","Compact","Pickup",19,15,6,5657,10.1290282284501
4208,"Ford","Escort",2001,"regular_unleaded",130,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",31,23,16,5657,9.42060129745938
5840,"Chevrolet","Impala",2017,"flex-fuel",300,6,"automatic","front_wheel_drive",4,"Flex_Fuel,Performance","Large","Sedan",25,17,0,1385,10.5367520234947
6417,"Acura","Legend",1993,"regular_unleaded",230,6,"manual","front_wheel_drive",2,"Luxury,Performance","Midsize","Coupe",23,15,24,204,7.62168499872461
10251,"Chevrolet","Tahoe_Hybrid",2013,"regular_unleaded",332,8,"automatic","four_wheel_drive",4,"Luxury,Hybrid","Large","SUV",23,20,4,1385,10.9406676016857
11469,"Subaru","WRX",2017,"premium_unleaded",305,4,"manual","all_wheel_drive",4,"Factory_Tuner,High-Performance","Compact","Sedan",23,17,0,640,10.5965097252829
8456,"Buick","Regal",2016,"premium_unleaded",259,4,"automatic","front_wheel_drive",4,"Performance,Hybrid","Midsize","Sedan",30,21,1,155,10.3703612887729
536,"Mercedes-Benz","500-Class",1993,"regular_unleaded",315,8,"automatic","rear_wheel_drive",2,"Luxury","Large","Coupe",16,12,24,617,8.06337782236703
5394,"Volkswagen","Golf_GTI",2016,"premium_unleaded",210,4,"manual","front_wheel_drive",4,"Hatchback,Performance","Compact","Sedan",34,25,1,873,10.3134425659171
7334,"Subaru","Outback",2015,"regular_unleaded",175,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",33,25,2,640,10.1224222590763
11133,"Volvo","V60",2016,"regular_unleaded",240,4,"automatic","front_wheel_drive",4,"Luxury","Midsize","Wagon",29,25,1,870,10.4954322275869
2347,"Cadillac","Catera",1999,"regular_unleaded",200,6,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",23,16,18,1624,7.63336964967958
7510,"Honda","Passport",2002,"regular_unleaded",205,6,"automatic","rear_wheel_drive",4,"Unknown","Midsize","SUV",20,15,15,2202,10.2559034395545
11217,"Hyundai","Veloster",2014,"regular_unleaded",201,4,"automatic","front_wheel_drive",3,"Hatchback,Performance","Compact","Sedan",31,24,3,1439,10.0562086395538
4581,"Ford","F-150",2017,"flex-fuel",385,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",21,15,0,5657,10.4876565705263
8650,"Acura","RSX",2005,"regular_unleaded",160,4,"manual","front_wheel_drive",2,"Hatchback,Luxury,Performance","Compact","Sedan",31,24,12,204,9.91714387898361
4287,"Hyundai","Excel",1993,"regular_unleaded",81,4,"manual","front_wheel_drive",2,"Hatchback","Compact","Sedan",33,25,24,1439,7.60090245954208
7388,"Mitsubishi","Outlander",2016,"regular_unleaded",166,4,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",31,25,1,436,10.043032079974
9163,"Dodge","Shadow",1993,"regular_unleaded",100,4,"manual","front_wheel_drive",4,"Hatchback","Compact","Sedan",29,22,24,1851,7.60090245954208
8693,"Lexus","RX_450h",2016,"premium_unleaded",308,6,"automatic","front_wheel_drive",4,"Crossover,Luxury,Hybrid","Midsize","SUV",30,31,1,454,10.8635080472716
269,"Nissan","350Z",2007,"regular_unleaded",306,6,"manual","rear_wheel_drive",2,"High-Performance","Compact","Coupe",25,18,10,2009,10.494048144321
5511,"Pontiac","Grand_Prix",2008,"regular_unleaded",303,8,"automatic","front_wheel_drive",4,"Factory_Tuner,High-Performance","Large","Sedan",25,16,9,210,10.2861956735217
4841,"Subaru","Forester",2015,"premium_unleaded",250,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",28,23,2,640,10.2574839122691
5928,"Acura","Integra",2000,"regular_unleaded",170,4,"manual","front_wheel_drive",2,"Hatchback,Luxury,Performance","Compact","Sedan",28,22,17,204,8.20303024171486
3765,"Toyota","ECHO",2004,"regular_unleaded",108,4,"automatic","front_wheel_drive",2,"Unknown","Compact","Coupe",36,28,13,2031,9.31964310686663
7625,"Honda","Pilot",2017,"regular_unleaded",280,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",26,18,0,2202,10.593003146862
8229,"Dodge","Ramcharger",1992,"regular_unleaded",230,8,"manual","four_wheel_drive",2,"Unknown","Midsize","SUV",14,11,25,1851,7.60090245954208
8357,"Ford","Ranger",2010,"regular_unleaded",207,6,"manual","four_wheel_drive",2,"Unknown","Compact","Pickup",19,15,7,5657,10.0677299959302
8145,"Dodge","Ram_Pickup_1500",2008,"flex-fuel",310,8,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",18,13,9,1851,10.2665669441479
8692,"Lexus","RX_450h",2016,"premium_unleaded",308,6,"automatic","all_wheel_drive",4,"Crossover,Luxury,Hybrid","Midsize","SUV",28,30,1,454,10.8899571190315
11910,"Acura","ZDX",2012,"premium_unleaded",300,6,"automatic","all_wheel_drive",4,"Crossover,Hatchback,Luxury","Midsize","Sedan",23,16,5,204,10.739001974383
7160,"Lincoln","Navigator",2017,"regular_unleaded",380,6,"automatic","rear_wheel_drive",4,"Luxury","Large","SUV",20,15,0,61,11.0907210328578
3087,"Honda","CR-Z",2016,"regular_unleaded",130,4,"automatic","front_wheel_drive",2,"Hatchback,Hybrid","Compact","Sedan",39,36,1,2202,9.94965523338113
3785,"Mitsubishi","Eclipse",2011,"regular_unleaded",162,4,"manual","front_wheel_drive",2,"Hatchback","Compact","Sedan",28,20,6,436,9.85214162518454
9049,"Hyundai","Scoupe",1994,"regular_unleaded",92,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",30,23,23,1439,7.60090245954208
2063,"Mercedes-Benz","C-Class",2015,"premium_unleaded",241,4,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",34,25,2,617,10.5558127385758
8062,"Dodge","RAM_150",1992,"regular_unleaded",180,6,"manual","rear_wheel_drive",2,"Unknown","Large","Pickup",17,14,25,1851,7.60090245954208
2345,"Buick","Cascada",2017,"premium_unleaded",200,4,"automatic","front_wheel_drive",2,"Unknown","Midsize","Convertible",27,20,0,155,10.4062306001088
5006,"Nissan","Frontier",2017,"regular_unleaded",152,4,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",22,17,0,2009,10.0060441408612
9172,"Ford","Shelby_GT350",2016,"premium_unleaded",526,8,"manual","rear_wheel_drive",2,"Factory_Tuner,High-Performance","Midsize","Coupe",21,14,1,5657,10.7746763104979
5936,"Acura","Integra",2001,"regular_unleaded",140,4,"manual","front_wheel_drive",4,"Luxury","Compact","Sedan",28,22,16,204,9.98044859367226
11572,"Volvo","XC60",2015,"regular_unleaded",240,6,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",25,18,2,870,10.6053466736981
8329,"Land_Rover","Range_Rover",2016,"diesel",254,6,"automatic","four_wheel_drive",4,"Diesel,Luxury","Large","SUV",29,22,1,258,11.4451818128837
6684,"Chevrolet","Malibu",2016,"regular_unleaded",160,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",37,27,1,1385,10.1274307840209
10211,"Toyota","Tacoma",2016,"regular_unleaded",278,6,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",24,19,1,2031,10.345766633767
7922,"Infiniti","QX50",2015,"premium_unleaded",325,6,"automatic","rear_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",25,17,2,190,10.4631033404715
6909,"Lincoln","MKZ",2017,"regular_unleaded",156,4,"automatic","front_wheel_drive",4,"Luxury,Hybrid","Midsize","Sedan",38,41,0,61,10.4633890139487
9485,"Chevrolet","Silverado_1500_Hybrid",2011,"regular_unleaded",332,8,"automatic","rear_wheel_drive",4,"Hybrid","Large","Pickup",23,20,6,1385,10.5642406652851
9235,"Toyota","Sienna",2016,"regular_unleaded",266,6,"automatic","front_wheel_drive",4,"Unknown","Large","Minivan",25,18,1,2031,10.72039984043
10173,"Toyota","Tacoma",2015,"regular_unleaded",159,4,"manual","rear_wheel_drive",4,"Unknown","Compact","Pickup",25,21,2,2031,9.95060965960486
5939,"Acura","Integra",2001,"regular_unleaded",140,4,"automatic","front_wheel_drive",4,"Luxury","Compact","Sedan",28,21,16,204,10.0168162378431
574,"FIAT","500L",2015,"premium_unleaded",160,4,"manual","front_wheel_drive",4,"Unknown","Compact","Wagon",33,25,2,819,9.98483709823245
1158,"GMC","Acadia",2016,"regular_unleaded",288,6,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",22,15,1,549,10.7766619933367
4467,"Ford","F-150_Heritage",2004,"regular_unleaded",202,6,"manual","four_wheel_drive",2,"Unknown","Large","Pickup",18,13,13,5657,10.0425971082403
9133,"Toyota","Sequoia",2017,"regular_unleaded",381,8,"automatic","four_wheel_drive",4,"Unknown","Large","SUV",17,13,0,2031,10.7931262534129
5335,"Volkswagen","GLI",2009,"premium_unleaded",200,4,"automated_manual","front_wheel_drive",4,"Performance","Compact","Sedan",29,22,8,873,10.1608392751801
5108,"Infiniti","G_Sedan",2011,"premium_unleaded",218,6,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",29,20,6,190,10.4163111789648
9649,"Chevrolet","Silverado_1500",2017,"flex-fuel",285,6,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",22,17,0,1385,10.6585526359111
10433,"Nissan","Titan",2014,"regular_unleaded",317,8,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",18,13,3,2009,10.4469739585417
60,"Audi","200",1990,"regular_unleaded",162,5,"manual","all_wheel_drive",4,"Luxury","Midsize","Wagon",22,15,27,3105,7.60090245954208
7744,"Chrysler","PT_Cruiser",2008,"regular_unleaded",150,4,"manual","front_wheel_drive",2,"Unknown","Compact","Convertible",26,21,9,1013,9.82173505066387
8615,"Volkswagen","Routan",2010,"regular_unleaded",251,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Minivan",25,17,7,873,10.5078035193895
7189,"Plymouth","Neon",2001,"regular_unleaded",132,4,"manual","front_wheel_drive",4,"Unknown","Compact","Sedan",30,24,16,535,9.45053767785622
9117,"Toyota","Sequoia",2015,"flex-fuel",381,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","SUV",17,13,2,2031,10.9434108448556
4132,"Cadillac","Escalade_EXT",2011,"flex-fuel",403,8,"automatic","all_wheel_drive",4,"Crossover,Flex_Fuel,Luxury","Large","Pickup",18,13,6,1624,11.0374669850415
6209,"Dodge","Journey",2017,"regular_unleaded",283,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",24,16,0,1851,10.4251047373803
2854,"Bentley","Continental_Flying_Spur",2012,"flex-fuel",552,12,"automatic","all_wheel_drive",4,"Exotic,Flex_Fuel,Luxury,High-Performance","Large","Sedan",19,11,5,520,12.1237774028033
3233,"Cadillac","CTS_Wagon",2013,"regular_unleaded",318,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Wagon",26,18,4,1624,10.8147657425867
3861,"Hyundai","Elantra",2015,"regular_unleaded",166,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Sedan",35,24,2,1439,10.0257051852604
7315,"Kia","Optima_Hybrid",2017,"regular_unleaded",192,4,"automatic","front_wheel_drive",4,"Hybrid","Midsize","Sedan",46,39,0,1720,10.3414198507818
724,"BMW","7_Series",2015,"premium_unleaded",445,8,"automatic","all_wheel_drive",4,"Luxury,High-Performance","Large","Sedan",24,16,2,3916,11.4510500612521
8535,"Buick","Riviera",1999,"regular_unleaded",240,6,"automatic","front_wheel_drive",2,"Unknown","Large","Coupe",25,16,18,155,7.77443551030296
9632,"Chevrolet","Silverado_1500",2017,"regular_unleaded",355,8,"automatic","rear_wheel_drive",4,"Unknown","Large","Pickup",22,16,0,1385,10.8464202153567
173,"Mercedes-Benz","300-Class",1991,"regular_unleaded",228,6,"manual","rear_wheel_drive",2,"Luxury,Performance","Compact","Convertible",21,14,26,617,8.17526610411206
11788,"Cadillac","XTS",2017,"regular_unleaded",304,6,"automatic","all_wheel_drive",4,"Luxury,Performance","Large","Sedan",26,17,0,1624,10.8453485605218
4753,"Cadillac","Fleetwood",1996,"regular_unleaded",260,8,"automatic","rear_wheel_drive",4,"Luxury","Large","Sedan",24,15,21,1624,7.67693714581808
6708,"Lincoln","Mark_VII",1990,"regular_unleaded",225,8,"automatic","rear_wheel_drive",2,"Luxury","Large","Coupe",22,15,27,61,7.60090245954208
10877,"Acura","TSX",2012,"premium_unleaded",280,6,"automatic","front_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",28,19,5,204,10.4786954352314
3414,"Mazda","CX-9",2016,"regular_unleaded",227,4,"automatic","all_wheel_drive",4,"Crossover","Large","SUV",27,21,1,586,10.4139130962808
46,"BMW","2_Series",2016,"premium_unleaded",240,4,"automatic","all_wheel_drive",2,"Luxury","Compact","Convertible",34,22,1,3916,10.612754114976
6179,"GMC","Jimmy",2001,"regular_unleaded",190,6,"automatic","four_wheel_drive",4,"Unknown","Midsize","SUV",18,14,16,549,10.3711446809007
7754,"Audi","Q3",2015,"premium_unleaded",200,4,"automatic","all_wheel_drive",4,"Crossover,Luxury","Compact","SUV",28,20,2,3105,10.4516089610458
9563,"Chevrolet","Silverado_1500",2016,"regular_unleaded",355,8,"automatic","four_wheel_drive",4,"Unknown","Large","Pickup",22,16,1,1385,10.702682512534
7560,"Rolls-Royce","Phantom",2014,"premium_unleaded",453,12,"automatic","rear_wheel_drive",4,"Exotic,Luxury,Performance","Large","Sedan",19,11,3,86,12.9065429464699
10843,"Mazda","Truck",2003,"regular_unleaded",207,6,"manual","rear_wheel_drive",4,"Unknown","Compact","Pickup",20,15,14,586,9.94654704199658
5587,"Lexus","GS_430",2007,"premium_unleaded",290,8,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",23,16,10,454,10.8661846572244
1197,"Honda","Accord_Crosstour",2010,"regular_unleaded",271,6,"automatic","front_wheel_drive",4,"Crossover,Hatchback","Midsize","Sedan",27,18,7,2202,10.3911468982703
1049,"Audi","A3",2016,"diesel",150,4,"automated_manual","front_wheel_drive",4,"Diesel,Luxury","Compact","Sedan",43,31,1,3105,10.6466146654011
8836,"Mercedes-Benz","S-Class",2017,"premium_unleaded",449,8,"automatic","all_wheel_drive",4,"Luxury,High-Performance","Large","Sedan",25,16,0,617,11.5089174435727
579,"FIAT","500L",2016,"premium_unleaded",160,4,"manual","front_wheel_drive",4,"Unknown","Compact","Wagon",33,25,1,819,9.94246785217701
3399,"Mazda","CX-7",2012,"premium_unleaded",244,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",21,17,5,586,10.4204940353772
9334,"GMC","Sierra_1500",2015,"flex-fuel",285,6,"automatic","rear_wheel_drive",2,"Flex_Fuel","Large","Pickup",24,18,2,549,10.4221325253543
8719,"Chevrolet","S-10_Blazer",1992,"regular_unleaded",160,6,"manual","rear_wheel_drive",4,"Unknown","Midsize","SUV",22,16,25,1385,7.60090245954208
11763,"Nissan","Xterra",2015,"regular_unleaded",261,6,"automatic","rear_wheel_drive",4,"Unknown","Midsize","SUV",22,16,2,2009,10.0715411375324
1454,"Bentley","Arnage",2007,"premium_unleaded",500,8,"automatic","rear_wheel_drive",4,"Exotic,Factory_Tuner,Luxury,High-Performance","Large","Sedan",15,10,10,520,12.4007755692125
10480,"Acura","TL",2013,"premium_unleaded",280,6,"automatic","front_wheel_drive",4,"Luxury","Midsize","Sedan",29,20,4,204,10.4886318405444
9513,"Chevrolet","Silverado_1500",2015,"flex-fuel",285,6,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",24,18,2,1385,10.449583790384
10261,"Chevrolet","Tahoe",2016,"flex-fuel",355,8,"automatic","four_wheel_drive",4,"Flex_Fuel,Performance","Large","SUV",22,16,1,1385,11.0781345274802
2568,"Honda","Civic",2015,"premium_unleaded",205,4,"manual","front_wheel_drive",4,"Factory_Tuner,Performance","Compact","Sedan",31,22,2,2202,10.0471549023485
7892,"Maserati","Quattroporte",2016,"premium_unleaded",404,6,"automatic","rear_wheel_drive",4,"Exotic,Luxury,High-Performance","Large","Sedan",23,16,1,238,11.5119249646366
3689,"Mercedes-Benz","E-Class",2016,"premium_unleaded",329,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",29,20,1,617,11.0524760485293
9764,"Chevrolet","Sonic",2015,"regular_unleaded",138,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Sedan",37,27,2,1385,9.88735817060624
5711,"Chevrolet","HHR",2009,"premium_unleaded",260,4,"manual","front_wheel_drive",4,"Factory_Tuner,Performance","Compact","Wagon",29,21,8,1385,10.1320165761267
3540,"Aston_Martin","DBS",2011,"premium_unleaded",510,12,"manual","rear_wheel_drive",2,"Exotic,Factory_Tuner,High-Performance","Midsize","Convertible",17,11,6,259,12.5507079024305
3044,"Honda","CR-V",2014,"regular_unleaded",185,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",30,22,3,2202,10.3029345883187
11591,"Volvo","XC60",2016,"regular_unleaded",300,6,"automatic","all_wheel_drive",4,"Crossover,Luxury,Performance","Midsize","SUV",23,17,1,870,10.7589661450135
6294,"Suzuki","Kizashi",2013,"regular_unleaded",180,4,"automatic","all_wheel_drive",4,"Unknown","Midsize","Sedan",29,22,4,481,10.2750166256154
6488,"Lexus","LS_460",2016,"premium_unleaded",386,8,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",24,16,1,454,11.1916176648688
1519,"Cadillac","ATS_Coupe",2017,"premium_unleaded",272,4,"automatic","all_wheel_drive",2,"Luxury,Performance","Compact","Coupe",30,22,0,1624,10.5965097252829
9173,"Ford","Shelby_GT350",2017,"premium_unleaded",526,8,"manual","rear_wheel_drive",2,"Factory_Tuner,High-Performance","Midsize","Coupe",21,15,0,5657,11.0315777340238
9052,"Hyundai","Scoupe",1995,"regular_unleaded",92,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",33,24,22,1439,7.60090245954208
5214,"Mitsubishi","Galant",2011,"regular_unleaded",160,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",30,21,6,436,10.0857674417953
6337,"Mitsubishi","Lancer",2016,"regular_unleaded",168,4,"automatic","all_wheel_drive",4,"Unknown","Compact","Sedan",31,23,1,436,9.95203959311829
8359,"Ford","Ranger",2011,"regular_unleaded",207,6,"manual","rear_wheel_drive",4,"Unknown","Compact","Pickup",21,16,6,5657,10.0645429115369
8867,"Audi","S4",2014,"premium_unleaded",333,6,"automated_manual","all_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Midsize","Sedan",28,18,3,3105,10.9223348727354
6716,"Toyota","Matrix",2011,"regular_unleaded",158,4,"automatic","all_wheel_drive",4,"Hatchback","Compact","Sedan",26,20,6,2031,9.98575854496892
2939,"Toyota","Corolla",2016,"regular_unleaded",132,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Sedan",37,29,1,2031,9.90673228270102
